image,text_a,text_b,label,label_name
IMG_1689.jpeg,OLIN PR 6110 .064 E37x 2001,OLIN PR 6110 .064 W3X 2003,0,In_Order
IMG_1689.jpeg,OLIN PR 6110 .064 W3X 2003,OLIN PR 6110 .0642 G36 2018,0,In_Order
IMG_1689.jpeg,OLIN PR 6110 .0642 G36 2018,OLIN PR 6110 .0644 M6 2013,2,Out_of_Order
IMG_1689.jpeg,OLIN PR 6110 .0644 M6 2013,OLIN PR 6110 .0644 06 2008,2,Out_of_Order
IMG_1690.jpeg,OLIN PQ 1494 .F7 L35 2020,OLIN PQ 1494 .F7 M37 2024,0,In_Order
IMG_1690.jpeg,OLIN PQ 1494 .F7 M37 2024,PQ 1494 L2 1944,0,In_Order
IMG_1690.jpeg,PQ 1494 L2 1944,1494 L2 1959,0,In_Order
IMG_1690.jpeg,1494 L2 1959,PQ 1494 L2 1966,0,In_Order
IMG_1690.jpeg,PQ 1494 L2 1966,PQ 1494 L3 E5 1911 c.3,2,Out_of_Order
IMG_1690.jpeg,PQ 1494 L3 E5 1911 c.3,OLI PQ 1494 L3 E5 1978,2,Out_of_Order
IMG_1690.jpeg,OLI PQ 1494 L3 E5 1978,OLIN PQ 1494 .L3 E5 2007,0,In_Order
IMG_1690.jpeg,OLIN PQ 1494 .L3 E5 2007,OLIN PQ 1494 .L3 M33 1911 c.2,0,In_Order
IMG_1690.jpeg,OLIN PQ 1494 .L3 M33 1911 c.2,PQ 1494 L5 G835,0,In_Order
IMG_1691.jpeg,PC 1494 7 M53,OLIN PQ 1494 .L7 M55X 1996,0,In_Order
IMG_1691.jpeg,OLIN PQ 1494 .L7 M55X 1996,PQ 1494 L7 S57,0,In_Order
IMG_1691.jpeg,PQ 1494 L7 S57,OLIN PQ 1494 .P3 C97 1995,0,In_Order
IMG_1691.jpeg,OLIN PQ 1494 .P3 C97 1995,OLIN PQ 1494 .P3 E5 2019,0,In_Order
IMG_1691.jpeg,OLIN PQ 1494 .P3 E5 2019,OLIN PQ 1494 .P3 I8 2003,0,In_Order
IMG_1691.jpeg,OLIN PQ 1494 .P3 I8 2003,OLIN PQ 1494 .V54 E5 2006,0,In_Order
IMG_1691.jpeg,OLIN PQ 1494 .V54 E5 2006,OLIN PQ 1495 A44X 1999x,0,In_Order
IMG_1691.jpeg,OLIN PQ 1495 A44X 1999x,OLIN PQ 1495 .B53 2003,0,In_Order
IMG_1691.jpeg,OLIN PQ 1495 .B53 2003,PQ 495 C94,0,In_Order
IMG_1691.jpeg,PQ 495 C94,PQ 1495 C94,1,Duplicate
IMG_1691.jpeg,PQ 1495 C94,OLIN PQ 1495 .D65 2016,0,In_Order
IMG_1692.jpeg,"PR 9387 37 ,9 B41 Y8",OLIN PR 9387 .9 .C4 A6 2008,0,In_Order
IMG_1692.jpeg,OLIN PR 9387 .9 .C4 A6 2008,OLIN PR 9387 .9 .C67 E84 2014,2,Out_of_Order
IMG_1692.jpeg,OLIN PR 9387 .9 .C67 E84 2014,PR 9387 9 E18,0,In_Order
IMG_1692.jpeg,PR 9387 9 E18,OLIN PR 9387 .9 .E18 112 c.2,2,Out_of_Order
IMG_1692.jpeg,OLIN PR 9387 .9 .E18 112 c.2,OL IN PR 9387 9 E29,0,In_Order
IMG_1692.jpeg,OL IN PR 9387 9 E29,OLIN PR 9387 .9 E3222 P75,2,Out_of_Order
IMG_1692.jpeg,OLIN PR 9387 .9 E3222 P75,OLIN PR 9387 .9,0,In_Order
IMG_1693.jpeg,PQ 2281 A2 Ve 8,PQ 228 A2 9 V,0,In_Order
IMG_1693.jpeg,PQ 228 A2 9 V,PQ 2281 A2 10 V.,2,Out_of_Order
IMG_1693.jpeg,PQ 2281 A2 10 V.,PQ 2281 D2,0,In_Order
IMG_1693.jpeg,PQ 2281 D2,PQ 228! D2 2,0,In_Order
IMG_1693.jpeg,PQ 228! D2 2,PQ 2281 D2,2,Out_of_Order
IMG_1693.jpeg,PQ 2281 D2,PQ 22'81 D2 v.),1,Duplicate
IMG_1693.jpeg,PQ 22'81 D2 v.),PQ 228 D2 Y.6,0,In_Order
IMG_1693.jpeg,PQ 228 D2 Y.6,PQ 2281 D2 v.7,2,Out_of_Order
IMG_1694.jpeg,83,P 228 3 A 3 v. 8,2,Out_of_Order
IMG_1694.jpeg,P 228 3 A 3 v. 8,P 2283 A3 9 v.,0,In_Order
IMG_1694.jpeg,P 2283 A3 9 v.,P 2283 A 3 V. 10,2,Out_of_Order
IMG_1694.jpeg,P 2283 A 3 V. 10,PQ 2283 A3 v.1I,0,In_Order
IMG_1694.jpeg,PQ 2283 A3 v.1I,Pa 2283 A3 v.12,2,Out_of_Order
IMG_1694.jpeg,Pa 2283 A3 v.12,PQ 2283 A 3 v. 3,0,In_Order
IMG_1694.jpeg,PQ 2283 A 3 v. 3,PQ 2283 A3 V.14,0,In_Order
IMG_1694.jpeg,PQ 2283 A3 V.14,Pa 2283 A3 v.15,0,In_Order
IMG_1694.jpeg,Pa 2283 A3 v.15,P 22 2 A 3 V.16,0,In_Order
IMG_1695.jpeg,PS 409 K11 E2,PS 409 K11 L3,0,In_Order
IMG_1695.jpeg,PS 409 K11 L3,OLIN PS 409 .W56 2001,0,In_Order
IMG_1695.jpeg,OLIN PS 409 .W56 2001,PS 409 W87,0,In_Order
IMG_1695.jpeg,PS 409 W87,OLIN PS 416 .D54 2009,2,Out_of_Order
IMG_1695.jpeg,OLIN PS 416 .D54 2009,OLIN PS 416 .L48 2009,0,In_Order
IMG_1695.jpeg,OLIN PS 416 .L48 2009,OLIN PS 417 .D43X 1998,2,Out_of_Order
IMG_1695.jpeg,OLIN PS 417 .D43X 1998,OLIN PS 420 .B87x 2003,0,In_Order
IMG_1695.jpeg,OLIN PS 420 .B87x 2003,PS 426 G75,0,In_Order
IMG_1695.jpeg,PS 426 G75,PS 427 P34 1968,0,In_Order
IMG_1695.jpeg,PS 427 P34 1968,OLIN PS 427 .I5x 1997,2,Out_of_Order
IMG_1695.jpeg,OLIN PS 427 .I5x 1997,OLIN PS 428 .J87 2023,0,In_Order
IMG_1695.jpeg,OLIN PS 428 .J87 2023,OLIN PS 430 A49X 1994,0,In_Order
IMG_1696.jpeg,PQ 2293 B23 18820,PQ B27 1961,0,In_Order
IMG_1696.jpeg,PQ B27 1961,PQ 2293 B27 1967,0,In_Order
IMG_1696.jpeg,PQ 2293 B27 1967,PQ 2293 B27 VG,0,In_Order
IMG_1696.jpeg,PQ 2293 B27 VG,OLIN PQ 2293 .B56x 2001,2,Out_of_Order
IMG_1696.jpeg,OLIN PQ 2293 .B56x 2001,PQ 2293 B61,0,In_Order
IMG_1696.jpeg,PQ 2293 B61,Po 2293 B61 v.2,0,In_Order
IMG_1696.jpeg,Po 2293 B61 v.2,PQ 225 B6l v.3,0,In_Order
IMG_1696.jpeg,PQ 225 B6l v.3,PQ 2293 B61 r.4 1894,0,In_Order
IMG_1696.jpeg,PQ 2293 B61 r.4 1894,Theets,0,In_Order
IMG_1696.jpeg,Theets,Pa 2293 B89 v.!,2,Out_of_Order
IMG_1696.jpeg,Pa 2293 B89 v.!,PQ 2293 B89 v.2,0,In_Order
IMG_1696.jpeg,PQ 2293 B89 v.2,OLIN PQ 2293 .D43x 1995,0,In_Order
IMG_1697.jpeg,PQ 2288 A1 1961,PQVY 2288 A1 196 2 C,0,In_Order
IMG_1697.jpeg,PQVY 2288 A1 196 2 C,URIS PQ 2288 A3 1947,0,In_Order
IMG_1697.jpeg,URIS PQ 2288 A3 1947,URIS PQ 2288 A3 1993,0,In_Order
IMG_1697.jpeg,URIS PQ 2288 A3 1993,OLIN PQ 2288 A667 1961,2,Out_of_Order
IMG_1697.jpeg,OLIN PQ 2288 A667 1961,PQ 2289 07 1952,0,In_Order
IMG_1697.jpeg,PQ 2289 07 1952,PQ 2289 07 1952,1,Duplicate
IMG_1697.jpeg,PQ 2289 07 1952,PQ 80 Q3,0,In_Order
IMG_1697.jpeg,PQ 80 Q3,OLIN PQ 2289 .Q3 1963,2,Out_of_Order
IMG_1698.jpeg,OLIN PR 2965 S53 + V.76,OLIN PR 2965 .S53 + V.77,0,In_Order
IMG_1698.jpeg,OLIN PR 2965 .S53 + V.77,OLIN PR 2965 S53 + V 78,0,In_Order
IMG_1698.jpeg,OLIN PR 2965 S53 + V 78,OLIN PR 2965 S53 + 79 V,0,In_Order
IMG_1698.jpeg,OLIN PR 2965 S53 + 79 V,OLIN PR 2965 .S53 + 80 V,0,In_Order
IMG_1698.jpeg,OLIN PR 2965 .S53 + 80 V,OLIN PR 2965 .S53 + V.82,0,In_Order
IMG_1698.jpeg,OLIN PR 2965 .S53 + V.82,OLIN PR 2965 .S53 + V.83,0,In_Order
IMG_1698.jpeg,OLIN PR 2965 .S53 + V.83,OLIN PR 2965 .S53 + V.84,0,In_Order
IMG_1698.jpeg,OLIN PR 2965 .S53 + V.84,OLIN PR 2965 .S53 + V.85,0,In_Order
IMG_1698.jpeg,OLIN PR 2965 .S53 + V.85,OLIN PR 2965 .553 + V.86,0,In_Order
IMG_1698.jpeg,OLIN PR 2965 .553 + V.86,OLIN PR 2965 .S53 + V.87,0,In_Order
IMG_1698.jpeg,OLIN PR 2965 .S53 + V.87,OLIN PR 2965 .553 V.88,0,In_Order
IMG_1699.jpeg,PR 3186 A22+,3:pt.2,2,Out_of_Order
IMG_1699.jpeg,3:pt.2,PR 3186 A22+ V.4,2,Out_of_Order
IMG_1699.jpeg,PR 3186 A22+ V.4,PR Mo 9 1607,0,In_Order
IMG_1699.jpeg,PR Mo 9 1607,PR 3316 B5+ 1880,0,In_Order
IMG_1699.jpeg,PR 3316 B5+ 1880,PR 3316 B5+ 1880,1,Duplicate
IMG_1699.jpeg,PR 3316 B5+ 1880,PR 3326 B93+ 1927,0,In_Order
IMG_1699.jpeg,PR 3326 B93+ 1927,OLIN + PR 3330 .A2 B25 1905a,2,Out_of_Order
IMG_1699.jpeg,OLIN + PR 3330 .A2 B25 1905a,R 10 1881,2,Out_of_Order
IMG_1699.jpeg,R 10 1881,PR 3370 A1+ 1881,1,Duplicate
IMG_1699.jpeg,PR 3370 A1+ 1881,OLIN PIR 3383 1892,0,In_Order
IMG_1700.jpeg,OLIN PR 4036 P65 2008 +,PR 4036 W68,0,In_Order
IMG_1700.jpeg,PR 4036 W68,OLIN PR 4037 C65 2009 +,2,Out_of_Order
IMG_1700.jpeg,OLIN PR 4037 C65 2009 +,OLIN PR 4037 .J397 2017 +,0,In_Order
IMG_1700.jpeg,OLIN PR 4037 .J397 2017 +,OLIN + PR 4038 .E46 L36x 1996,2,Out_of_Order
IMG_1700.jpeg,OLIN + PR 4038 .E46 L36x 1996,PR 4049 B13 H5+ 1982,0,In_Order
IMG_1700.jpeg,PR 4049 B13 H5+ 1982,OLIN + PR 4057 .B2 A84X 1997,0,In_Order
IMG_1700.jpeg,OLIN + PR 4057 .B2 A84X 1997,OLIN PR 4074 .P3 2011 +,0,In_Order
IMG_1700.jpeg,OLIN PR 4074 .P3 2011 +,URIS PR 4074 .P44 1979 +,2,Out_of_Order
IMG_1700.jpeg,URIS PR 4074 .P44 1979 +,OLIN + PR 4074 P49 H25 1993,0,In_Order
IMG_1700.jpeg,OLIN + PR 4074 P49 H25 1993,OLIN PR 4089 .B45 U6 2022 +,2,Out_of_Order
IMG_1700.jpeg,OLIN PR 4089 .B45 U6 2022 +,PR 409 B46,0,In_Order
IMG_1700.jpeg,PR 409 B46,PR 4092 L48,0,In_Order
IMG_1700.jpeg,PR 4092 L48,OLI PR 414,0,In_Order
IMG_1701.jpeg,OLIN PR 5892 .N2 D35 2018 +,PR 5900 A1+ 1971 v.1,2,Out_of_Order
IMG_1701.jpeg,PR 5900 A1+ 1971 v.1,OLIN + PR 5906 .P54 1995,0,In_Order
IMG_1701.jpeg,OLIN + PR 5906 .P54 1995,PR 5906 T92+ 1976,0,In_Order
IMG_1701.jpeg,PR 5906 T92+ 1976,OLIN PR 5906 Y3 2006,0,In_Order
IMG_1701.jpeg,OLIN PR 5906 Y3 2006,+ PR 5908 I67 K47,2,Out_of_Order
IMG_1701.jpeg,+ PR 5908 I67 K47,PR 6001 U19 Z953,0,In_Order
IMG_1701.jpeg,PR 6001 U19 Z953,OLIN PR 6001 .U4 Z7518 2004 +,0,In_Order
IMG_1701.jpeg,OLIN PR 6001 .U4 Z7518 2004 +,OLIN PR 6003 .E282 Z5787X 1998 +,2,Out_of_Order
IMG_1701.jpeg,OLIN PR 6003 .E282 Z5787X 1998 +,OLIN PR 6003 .E282 Z62114 2010 +,0,In_Order
IMG_1701.jpeg,OLIN PR 6003 .E282 Z62114 2010 +,OLIN PR 6003 E282 Z6295 2014 +,0,In_Order
IMG_1702.jpeg,OLIN PS 3527 .1865 Z57 2023 +,PS 3529 L918 A17+ 1987,2,Out_of_Order
IMG_1702.jpeg,PS 3529 L918 A17+ 1987,PS 3529 L918 A67,0,In_Order
IMG_1702.jpeg,PS 3529 L918 A67,PS 3529 L918 H9+,0,In_Order
IMG_1702.jpeg,PS 3529 L918 H9+,PS 3529 L918 M41+,0,In_Order
IMG_1702.jpeg,PS 3529 L918 M41+,OLIN PS 3529 .L918 M42 + c.2,2,Out_of_Order
IMG_1702.jpeg,OLIN PS 3529 .L918 M42 + c.2,PS 3529 L918 M46+,0,In_Order
IMG_1702.jpeg,PS 3529 L918 M46+,PS 3529 N41 Z635+,0,In_Order
IMG_1703.jpeg,OLIN + PS 3523 .A67 A6 1995,OLIN + PS 3523 .A957 A6 1995,1,Duplicate
IMG_1703.jpeg,OLIN + PS 3523 .A957 A6 1995,OLIN + PS 3523 .E8754 A6 1996Z,0,In_Order
IMG_1703.jpeg,OLIN + PS 3523 .E8754 A6 1996Z,OLIN PS 3523 046 Z847 2016 +,2,Out_of_Order
IMG_1703.jpeg,OLIN PS 3523 046 Z847 2016 +,PS 3523 0745 Z543+ 1975,0,In_Order
IMG_1703.jpeg,PS 3523 0745 Z543+ 1975,OLIN PS 3523 .0833 A6 2018 +,0,In_Order
IMG_1703.jpeg,OLIN PS 3523 .0833 A6 2018 +,OLIN PS 3523 .0833 A6 2019 +,0,In_Order
IMG_1703.jpeg,OLIN PS 3523 .0833 A6 2019 +,PS 3523 0945 T6+,0,In_Order
IMG_1703.jpeg,PS 3523 0945 T6+,OLIN PS 3523 .0975 Z68 2018 +,0,In_Order
IMG_1703.jpeg,OLIN PS 3523 .0975 Z68 2018 +,PS 3525 A153 A19+ 1974,2,Out_of_Order
IMG_1704.jpeg,PQ 1237 B3 L14 1968,C6 R39,0,In_Order
IMG_1704.jpeg,C6 R39,OLIN PQ 1237 .F2 F33z 1997,0,In_Order
IMG_1704.jpeg,OLIN PQ 1237 .F2 F33z 1997,PQ 1237 F2 M11 1970,0,In_Order
IMG_1704.jpeg,PQ 1237 F2 M11 1970,PQ 12 37 F6 T37 1983,0,In_Order
IMG_1704.jpeg,PQ 12 37 F6 T37 1983,PQ 1240 E5 B46,0,In_Order
IMG_1704.jpeg,PQ 1240 E5 B46,PQ 1240 E5 B46 1966,1,Duplicate
IMG_1704.jpeg,PQ 1240 E5 B46 1966,PQ 1240 E5 F77,0,In_Order
IMG_1704.jpeg,PQ 1240 E5 F77,山 HILL AND WANG,0,In_Order
IMG_1704.jpeg,山 HILL AND WANG,2 40 三 5 H 4 一,2,Out_of_Order
IMG_1705.jpeg,PQ 1227 S87,OLSCHKI OLIN PQ 1227 .T63 2020 v.1,2,Out_of_Order
IMG_1705.jpeg,OLSCHKI OLIN PQ 1227 .T63 2020 v.1,PQ 1229 F77C7,2,Out_of_Order
IMG_1705.jpeg,PQ 1229 F77C7,PQ 1229 F77C7,1,Duplicate
IMG_1705.jpeg,PQ 1229 F77C7,PQ 1229 F77P4,0,In_Order
IMG_1705.jpeg,PQ 1229 F77P4,PG 1229 F77P4,1,Duplicate
IMG_1705.jpeg,PG 1229 F77P4,12 8 一,0,In_Order
IMG_1705.jpeg,12 8 一,1229 F 7 78 873,2,Out_of_Order
IMG_1705.jpeg,1229 F 7 78 873,PQ 1229 S57,0,In_Order
IMG_1707.jpeg,OLIN PQ 2436 .A641 v.15 2016,OLIN PQ 2436 .A641 v.16 2017,0,In_Order
IMG_1707.jpeg,OLIN PQ 2436 .A641 v.16 2017,OLIN PQ 2436 .A641 V.17 2018,0,In_Order
IMG_1707.jpeg,OLIN PQ 2436 .A641 V.17 2018,OLIN PQ 2436 .B457 2010,0,In_Order
IMG_1707.jpeg,OLIN PQ 2436 .B457 2010,C25 19,0,In_Order
IMG_1707.jpeg,C25 19,PQ 2436 C48 S3,0,In_Order
IMG_1707.jpeg,PQ 2436 C48 S3,PQ 2436 C79,0,In_Order
IMG_1707.jpeg,PQ 2436 C79,OLIN PQ 2436 C823 2010,0,In_Order
IMG_1707.jpeg,OLIN PQ 2436 C823 2010,PQ 2436 D55,0,In_Order
IMG_1708.jpeg,P Q 24 3 46 1888,36,0,In_Order
IMG_1708.jpeg,36,OLIN PQ 2436 .A2 V4x 1998,2,Out_of_Order
IMG_1708.jpeg,OLIN PQ 2436 .A2 V4x 1998,OLIN PQ 2436 .A2 V444X 2001,2,Out_of_Order
IMG_1708.jpeg,OLIN PQ 2436 .A2 V444X 2001,P Q 24 36 A 2 √ 6 9 23,2,Out_of_Order
IMG_1708.jpeg,P Q 24 36 A 2 √ 6 9 23,PQ 2436 A2V6 1923 c.2,0,In_Order
IMG_1708.jpeg,PQ 2436 A2V6 1923 c.2,PQ 2436 A2 V6 1961,0,In_Order
IMG_1708.jpeg,PQ 2436 A2 V6 1961,PO 2436 A2 V61 1958,2,Out_of_Order
IMG_1708.jpeg,PO 2436 A2 V61 1958,PQ 2436 A2 V62,0,In_Order
IMG_1708.jpeg,PQ 2436 A2 V62,PQ 2436 A46,0,In_Order
IMG_1708.jpeg,PQ 2436 A46,PQ 2436 A46 S8,0,In_Order
IMG_1709.jpeg,PQ 2425 Z5 A79 1967,OLIN PQ 2425 Z5 E84 2016,0,In_Order
IMG_1709.jpeg,OLIN PQ 2425 Z5 E84 2016,PQ 2425 Z5 K82,0,In_Order
IMG_1709.jpeg,PQ 2425 Z5 K82,OLIN PQ 2425 .Z5 Y66X 2000,0,In_Order
IMG_1709.jpeg,OLIN PQ 2425 .Z5 Y66X 2000,OLIN PQ 2427 S3 R43 2004,2,Out_of_Order
IMG_1709.jpeg,OLIN PQ 2427 S3 R43 2004,PQ 2427 S47 A6 1968,2,Out_of_Order
IMG_1709.jpeg,PQ 2427 S47 A6 1968,OLIN PQ 2427 .S5 B47 2011,0,In_Order
IMG_1709.jpeg,OLIN PQ 2427 .S5 B47 2011,PQ 2427 S5 E67,0,In_Order
IMG_1709.jpeg,PQ 2427 S5 E67,PQ 2427 S5 G92,0,In_Order
IMG_1709.jpeg,PQ 2427 S5 G92,OLIN PQ 2427 .S5 H49 2011,2,Out_of_Order
IMG_1709.jpeg,OLIN PQ 2427 .S5 H49 2011,OLIN PQ 2427 .S5 L44 2011,1,Duplicate
IMG_1709.jpeg,OLIN PQ 2427 .S5 L44 2011,OLIN 白 PQ 2427 .S5 S77 1995z,0,In_Order
IMG_1709.jpeg,OLIN 白 PQ 2427 .S5 S77 1995z,OLIN PQ 2427 .S5 Z75x 1999,0,In_Order
IMG_1709.jpeg,OLIN PQ 2427 .S5 Z75x 1999,OLIN PQ 2427 .S5 Z7x 1999,1,Duplicate
